file_id,season,bat_first_team,bat_second_team,bat_first_won,prob_bat_first,predicted_winner,correct,confidence
598013,2013,Kolkata Knight Riders,Sunrisers Hyderabad,1,0.7619047619047619,Kolkata Knight Riders,1,0.7619047619047619
598014,2013,Kings XI Punjab,Rajasthan Royals,0,0.125,Rajasthan Royals,1,0.875
598015,2013,Pune Warriors,Chennai Super Kings,1,0.7619047619047619,Pune Warriors,1,0.7619047619047619
598016,2013,Kings XI Punjab,Kolkata Knight Riders,1,0.5074626865671642,Kings XI Punjab,1,0.5074626865671642
598017,2013,Delhi Capitals,Royal Challengers Bengaluru,0,0.8359375,Delhi Capitals,0,0.8359375
598018,2013,Sunrisers Hyderabad,Pune Warriors,1,0.8359375,Sunrisers Hyderabad,1,0.8359375
598019,2013,Rajasthan Royals,Mumbai Indians,1,0.95,Rajasthan Royals,1,0.95
598020,2013,Chennai Super Kings,Delhi Capitals,1,0.918918918918919,Chennai Super Kings,1,0.918918918918919
598021,2013,Kings XI Punjab,Sunrisers Hyderabad,0,0.6896551724137931,Kings XI Punjab,0,0.6896551724137931
598022,2013,Kolkata Knight Riders,Chennai Super Kings,0,0.43902439024390244,Chennai Super Kings,1,0.5609756097560976
598023,2013,Rajasthan Royals,Royal Challengers Bengaluru,0,0.125,Royal Challengers Bengaluru,1,0.875
598025,2013,Pune Warriors,Kings XI Punjab,0,0.125,Kings XI Punjab,1,0.875
598024,2013,Mumbai Indians,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
598026,2013,Rajasthan Royals,Chennai Super Kings,0,0.3,Chennai Super Kings,1,0.7
598027,2013,Royal Challengers Bengaluru,Pune Warriors,1,0.6896551724137931,Royal Challengers Bengaluru,1,0.6896551724137931
598059,2013,Delhi Capitals,Kings XI Punjab,0,0.125,Kings XI Punjab,1,0.875
598029,2013,Kolkata Knight Riders,Mumbai Indians,0,0.3,Mumbai Indians,1,0.7
598030,2013,Sunrisers Hyderabad,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
598031,2013,Kings XI Punjab,Kolkata Knight Riders,0,0.6896551724137931,Kings XI Punjab,0,0.6896551724137931
598032,2013,Sunrisers Hyderabad,Rajasthan Royals,0,0.125,Rajasthan Royals,1,0.875
598033,2013,Mumbai Indians,Royal Challengers Bengaluru,1,0.8359375,Mumbai Indians,1,0.8359375
598034,2013,Chennai Super Kings,Kolkata Knight Riders,1,0.125,Kolkata Knight Riders,0,0.875
598035,2013,Delhi Capitals,Pune Warriors,1,0.43902439024390244,Pune Warriors,0,0.5609756097560976
598036,2013,Royal Challengers Bengaluru,Rajasthan Royals,0,0.125,Rajasthan Royals,1,0.875
598037,2013,Mumbai Indians,Kings XI Punjab,1,0.918918918918919,Mumbai Indians,1,0.918918918918919
598038,2013,Chennai Super Kings,Pune Warriors,1,0.918918918918919,Chennai Super Kings,1,0.918918918918919
598039,2013,Mumbai Indians,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
598040,2013,Kolkata Knight Riders,Delhi Capitals,0,0.3,Delhi Capitals,1,0.7
598041,2013,Chennai Super Kings,Kings XI Punjab,1,0.43902439024390244,Kings XI Punjab,0,0.5609756097560976
598042,2013,Royal Challengers Bengaluru,Pune Warriors,1,0.8359375,Royal Challengers Bengaluru,1,0.8359375
598043,2013,Rajasthan Royals,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
598044,2013,Delhi Capitals,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
598046,2013,Mumbai Indians,Chennai Super Kings,1,0.95,Mumbai Indians,1,0.95
598047,2013,Pune Warriors,Rajasthan Royals,0,0.7619047619047619,Pune Warriors,0,0.7619047619047619
598064,2013,Royal Challengers Bengaluru,Kings XI Punjab,0,0.125,Kings XI Punjab,1,0.875
598049,2013,Delhi Capitals,Rajasthan Royals,0,0.23076923076923078,Rajasthan Royals,1,0.7692307692307692
598050,2013,Mumbai Indians,Kolkata Knight Riders,1,0.6153846153846154,Mumbai Indians,1,0.6153846153846154
598051,2013,Chennai Super Kings,Sunrisers Hyderabad,1,0.5074626865671642,Chennai Super Kings,1,0.5074626865671642
598052,2013,Kings XI Punjab,Rajasthan Royals,0,0.15384615384615385,Rajasthan Royals,1,0.8461538461538461
598053,2013,Kolkata Knight Riders,Pune Warriors,1,0.6428571428571429,Kolkata Knight Riders,1,0.6428571428571429
598054,2013,Royal Challengers Bengaluru,Delhi Capitals,1,0.6896551724137931,Royal Challengers Bengaluru,1,0.6896551724137931
598055,2013,Pune Warriors,Mumbai Indians,0,0.6415094339622641,Pune Warriors,0,0.6415094339622641
598056,2013,Sunrisers Hyderabad,Kings XI Punjab,1,0.8359375,Sunrisers Hyderabad,1,0.8359375
598057,2013,Royal Challengers Bengaluru,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
598058,2013,Chennai Super Kings,Rajasthan Royals,0,0.3188405797101449,Rajasthan Royals,1,0.6811594202898551
598060,2013,Sunrisers Hyderabad,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
598045,2013,Royal Challengers Bengaluru,Kings XI Punjab,0,0.43902439024390244,Kings XI Punjab,1,0.5609756097560976
598062,2013,Chennai Super Kings,Delhi Capitals,1,0.8359375,Chennai Super Kings,1,0.8359375
598061,2013,Pune Warriors,Kolkata Knight Riders,1,0.6896551724137931,Pune Warriors,1,0.6896551724137931
598063,2013,Mumbai Indians,Rajasthan Royals,1,0.6896551724137931,Mumbai Indians,1,0.6896551724137931
598028,2013,Kings XI Punjab,Delhi Capitals,1,0.6896551724137931,Kings XI Punjab,1,0.6896551724137931
598065,2013,Sunrisers Hyderabad,Rajasthan Royals,1,0.7179104001816607,Sunrisers Hyderabad,1,0.7179104001816607
598066,2013,Kings XI Punjab,Mumbai Indians,1,0.918918918918919,Kings XI Punjab,1,0.918918918918919
598068,2013,Royal Challengers Bengaluru,Chennai Super Kings,1,0.43902439024390244,Chennai Super Kings,0,0.5609756097560976
598067,2013,Pune Warriors,Delhi Capitals,1,0.9285714285714286,Pune Warriors,1,0.9285714285714286
598069,2013,Kolkata Knight Riders,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
598070,2013,Chennai Super Kings,Mumbai Indians,1,0.8359375,Chennai Super Kings,1,0.8359375
598071,2013,Sunrisers Hyderabad,Rajasthan Royals,0,0.43902439024390244,Rajasthan Royals,1,0.5609756097560976
598072,2013,Rajasthan Royals,Mumbai Indians,0,0.43902439024390244,Mumbai Indians,1,0.5609756097560976
598073,2013,Mumbai Indians,Chennai Super Kings,1,0.8359375,Mumbai Indians,1,0.8359375
729279,2014,Kolkata Knight Riders,Mumbai Indians,1,0.125,Mumbai Indians,0,0.875
729281,2014,Delhi Capitals,Royal Challengers Bengaluru,0,0.125,Royal Challengers Bengaluru,1,0.875
729283,2014,Chennai Super Kings,Kings XI Punjab,0,0.23076923076923078,Kings XI Punjab,1,0.7692307692307692
729285,2014,Sunrisers Hyderabad,Rajasthan Royals,0,0.5074626865671642,Sunrisers Hyderabad,0,0.5074626865671642
729289,2014,Kolkata Knight Riders,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
729287,2014,Mumbai Indians,Royal Challengers Bengaluru,0,0.3188405797101449,Royal Challengers Bengaluru,1,0.6811594202898551
729291,2014,Rajasthan Royals,Kings XI Punjab,0,0.26666666666666666,Kings XI Punjab,1,0.7333333333333334
729293,2014,Chennai Super Kings,Delhi Capitals,1,0.8359375,Chennai Super Kings,1,0.8359375
729295,2014,Kings XI Punjab,Sunrisers Hyderabad,1,0.3188405797101449,Sunrisers Hyderabad,0,0.6811594202898551
729297,2014,Chennai Super Kings,Rajasthan Royals,1,0.8359375,Chennai Super Kings,1,0.8359375
729299,2014,Kolkata Knight Riders,Royal Challengers Bengaluru,1,0.15384615384615385,Royal Challengers Bengaluru,0,0.8461538461538461
729301,2014,Sunrisers Hyderabad,Delhi Capitals,1,0.918918918918919,Sunrisers Hyderabad,1,0.918918918918919
729303,2014,Mumbai Indians,Chennai Super Kings,0,0.23076923076923078,Chennai Super Kings,1,0.7692307692307692
729305,2014,Royal Challengers Bengaluru,Rajasthan Royals,0,0.43902439024390244,Rajasthan Royals,1,0.5609756097560976
729307,2014,Kings XI Punjab,Kolkata Knight Riders,1,0.5074626865671642,Kings XI Punjab,1,0.5074626865671642
729309,2014,Mumbai Indians,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
729311,2014,Sunrisers Hyderabad,Chennai Super Kings,0,0.3188405797101449,Chennai Super Kings,1,0.6811594202898551
729313,2014,Royal Challengers Bengaluru,Kings XI Punjab,0,0.3188405797101449,Kings XI Punjab,1,0.6811594202898551
729315,2014,Rajasthan Royals,Kolkata Knight Riders,0,0.75,Rajasthan Royals,0,0.75
729317,2014,Sunrisers Hyderabad,Mumbai Indians,1,0.43902439024390244,Mumbai Indians,0,0.5609756097560976
733971,2014,Chennai Super Kings,Kolkata Knight Riders,1,0.6896551724137931,Chennai Super Kings,1,0.6896551724137931
733973,2014,Kings XI Punjab,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
733975,2014,Delhi Capitals,Rajasthan Royals,0,0.6896551724137931,Delhi Capitals,0,0.6896551724137931
733977,2014,Sunrisers Hyderabad,Royal Challengers Bengaluru,0,0.5074626865671642,Sunrisers Hyderabad,0,0.5074626865671642
733979,2014,Rajasthan Royals,Kolkata Knight Riders,1,0.125,Kolkata Knight Riders,0,0.875
733981,2014,Delhi Capitals,Chennai Super Kings,0,0.3188405797101449,Chennai Super Kings,1,0.6811594202898551
733983,2014,Mumbai Indians,Royal Challengers Bengaluru,1,0.918918918918919,Mumbai Indians,1,0.918918918918919
733985,2014,Delhi Capitals,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
733987,2014,Kings XI Punjab,Chennai Super Kings,1,0.6153846153846154,Kings XI Punjab,1,0.6153846153846154
733989,2014,Sunrisers Hyderabad,Rajasthan Royals,1,0.6415094339622641,Sunrisers Hyderabad,1,0.6415094339622641
733991,2014,Kings XI Punjab,Royal Challengers Bengaluru,1,0.6415094339622641,Kings XI Punjab,1,0.6415094339622641
733995,2014,Mumbai Indians,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
733993,2014,Delhi Capitals,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
733999,2014,Royal Challengers Bengaluru,Rajasthan Royals,0,0.43902439024390244,Rajasthan Royals,1,0.5609756097560976
733997,2014,Kings XI Punjab,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
734001,2014,Sunrisers Hyderabad,Mumbai Indians,0,0.26666666666666666,Mumbai Indians,1,0.7333333333333334
734003,2014,Rajasthan Royals,Chennai Super Kings,0,0.5074626865671642,Rajasthan Royals,0,0.5074626865671642
734005,2014,Royal Challengers Bengaluru,Delhi Capitals,1,0.918918918918919,Royal Challengers Bengaluru,1,0.918918918918919
734007,2014,Sunrisers Hyderabad,Kings XI Punjab,0,0.5074626865671642,Sunrisers Hyderabad,0,0.5074626865671642
734009,2014,Mumbai Indians,Kolkata Knight Riders,0,0.2222222222222222,Kolkata Knight Riders,1,0.7777777777777778
734011,2014,Rajasthan Royals,Delhi Capitals,1,0.918918918918919,Rajasthan Royals,1,0.918918918918919
734015,2014,Sunrisers Hyderabad,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
734013,2014,Chennai Super Kings,Royal Challengers Bengaluru,0,0.5074626865671642,Chennai Super Kings,0,0.5074626865671642
734017,2014,Mumbai Indians,Rajasthan Royals,1,0.3188405797101449,Rajasthan Royals,0,0.6811594202898551
734019,2014,Delhi Capitals,Kings XI Punjab,0,0.6428571428571429,Delhi Capitals,0,0.6428571428571429
734021,2014,Royal Challengers Bengaluru,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
734023,2014,Chennai Super Kings,Kolkata Knight Riders,0,0.3,Kolkata Knight Riders,1,0.7
734025,2014,Kings XI Punjab,Mumbai Indians,0,0.26666666666666666,Mumbai Indians,1,0.7333333333333334
734027,2014,Kolkata Knight Riders,Royal Challengers Bengaluru,1,0.6415094339622641,Kolkata Knight Riders,1,0.6415094339622641
734029,2014,Chennai Super Kings,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
734031,2014,Mumbai Indians,Delhi Capitals,1,0.10829988824536899,Delhi Capitals,0,0.891700111754631
734033,2014,Kings XI Punjab,Rajasthan Royals,1,0.26666666666666666,Rajasthan Royals,0,0.7333333333333334
734035,2014,Royal Challengers Bengaluru,Chennai Super Kings,0,0.2222222222222222,Chennai Super Kings,1,0.7777777777777778
734037,2014,Sunrisers Hyderabad,Kolkata Knight Riders,0,0.23076923076923078,Kolkata Knight Riders,1,0.7692307692307692
734041,2014,Rajasthan Royals,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
734039,2014,Delhi Capitals,Kings XI Punjab,0,0.125,Kings XI Punjab,1,0.875
734043,2014,Kolkata Knight Riders,Kings XI Punjab,1,0.43902439024390244,Kings XI Punjab,0,0.5609756097560976
734045,2014,Mumbai Indians,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
734047,2014,Kings XI Punjab,Chennai Super Kings,1,0.95,Kings XI Punjab,1,0.95
734049,2014,Kings XI Punjab,Kolkata Knight Riders,0,0.6428571428571429,Kings XI Punjab,0,0.6428571428571429
829705,2015,Mumbai Indians,Kolkata Knight Riders,0,0.23076923076923078,Kolkata Knight Riders,1,0.7692307692307692
829707,2015,Chennai Super Kings,Delhi Capitals,1,0.3,Delhi Capitals,0,0.7
829709,2015,Rajasthan Royals,Kings XI Punjab,1,0.6415094339622641,Rajasthan Royals,1,0.6415094339622641
829711,2015,Chennai Super Kings,Sunrisers Hyderabad,1,0.7619047619047619,Chennai Super Kings,1,0.7619047619047619
829713,2015,Kolkata Knight Riders,Royal Challengers Bengaluru,0,0.23076923076923078,Royal Challengers Bengaluru,1,0.7692307692307692
829715,2015,Delhi Capitals,Rajasthan Royals,0,0.918918918918919,Delhi Capitals,0,0.918918918918919
829717,2015,Kings XI Punjab,Mumbai Indians,1,0.125,Mumbai Indians,0,0.875
829719,2015,Royal Challengers Bengaluru,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
829721,2015,Mumbai Indians,Rajasthan Royals,0,0.2222222222222222,Rajasthan Royals,1,0.7777777777777778
829725,2015,Kings XI Punjab,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
829727,2015,Sunrisers Hyderabad,Rajasthan Royals,0,0.43902439024390244,Rajasthan Royals,1,0.5609756097560976
829729,2015,Mumbai Indians,Chennai Super Kings,0,0.2222222222222222,Chennai Super Kings,1,0.7777777777777778
829731,2015,Delhi Capitals,Sunrisers Hyderabad,1,0.6415094339622641,Delhi Capitals,1,0.6415094339622641
829733,2015,Kings XI Punjab,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
829735,2015,Chennai Super Kings,Rajasthan Royals,0,0.125,Rajasthan Royals,1,0.875
829737,2015,Mumbai Indians,Royal Challengers Bengaluru,1,0.8359375,Mumbai Indians,1,0.8359375
829739,2015,Delhi Capitals,Kolkata Knight Riders,0,0.23076923076923078,Kolkata Knight Riders,1,0.7692307692307692
829741,2015,Rajasthan Royals,Kings XI Punjab,0,0.6896551724137931,Rajasthan Royals,0,0.6896551724137931
829743,2015,Sunrisers Hyderabad,Kolkata Knight Riders,1,0.23076923076923078,Kolkata Knight Riders,0,0.7692307692307692
829745,2015,Chennai Super Kings,Royal Challengers Bengaluru,1,0.43902439024390244,Royal Challengers Bengaluru,0,0.5609756097560976
829747,2015,Delhi Capitals,Mumbai Indians,1,0.8359375,Delhi Capitals,1,0.8359375
829749,2015,Rajasthan Royals,Royal Challengers Bengaluru,0,0.125,Royal Challengers Bengaluru,1,0.875
829751,2015,Mumbai Indians,Sunrisers Hyderabad,1,0.6415094339622641,Mumbai Indians,1,0.6415094339622641
829753,2015,Chennai Super Kings,Kings XI Punjab,1,0.8359375,Chennai Super Kings,1,0.8359375
829757,2015,Delhi Capitals,Royal Challengers Bengaluru,0,0.125,Royal Challengers Bengaluru,1,0.875
829759,2015,Sunrisers Hyderabad,Kings XI Punjab,1,0.95,Sunrisers Hyderabad,1,0.95
829765,2015,Chennai Super Kings,Kolkata Knight Riders,1,0.5074626865671642,Chennai Super Kings,1,0.5074626865671642
829723,2015,Chennai Super Kings,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
829767,2015,Kings XI Punjab,Delhi Capitals,0,0.05,Delhi Capitals,1,0.95
829769,2015,Mumbai Indians,Rajasthan Royals,1,0.8359375,Mumbai Indians,1,0.8359375
829771,2015,Kolkata Knight Riders,Royal Challengers Bengaluru,0,0.15384615384615385,Royal Challengers Bengaluru,1,0.8461538461538461
829773,2015,Sunrisers Hyderabad,Chennai Super Kings,1,0.3,Chennai Super Kings,0,0.7
829775,2015,Mumbai Indians,Kings XI Punjab,1,0.3188405797101449,Kings XI Punjab,0,0.6811594202898551
829777,2015,Rajasthan Royals,Delhi Capitals,1,0.6896551724137931,Rajasthan Royals,1,0.6896551724137931
829779,2015,Chennai Super Kings,Royal Challengers Bengaluru,1,0.6415094339622641,Chennai Super Kings,1,0.6415094339622641
829781,2015,Kolkata Knight Riders,Sunrisers Hyderabad,1,0.6415094339622641,Kolkata Knight Riders,1,0.6415094339622641
829783,2015,Delhi Capitals,Mumbai Indians,0,0.2222222222222222,Mumbai Indians,1,0.7777777777777778
829785,2015,Royal Challengers Bengaluru,Kings XI Punjab,1,0.95,Royal Challengers Bengaluru,1,0.95
829787,2015,Sunrisers Hyderabad,Rajasthan Royals,1,0.6428571428571429,Sunrisers Hyderabad,1,0.6428571428571429
829761,2015,Kolkata Knight Riders,Delhi Capitals,1,0.125,Delhi Capitals,0,0.875
829789,2015,Chennai Super Kings,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
829791,2015,Kings XI Punjab,Kolkata Knight Riders,0,0.6896551724137931,Kings XI Punjab,0,0.6896551724137931
829793,2015,Sunrisers Hyderabad,Delhi Capitals,1,0.125,Delhi Capitals,0,0.875
829797,2015,Chennai Super Kings,Rajasthan Royals,1,0.8359375,Chennai Super Kings,1,0.8359375
829795,2015,Royal Challengers Bengaluru,Mumbai Indians,1,0.8359375,Royal Challengers Bengaluru,1,0.8359375
829799,2015,Sunrisers Hyderabad,Kings XI Punjab,1,0.43902439024390244,Kings XI Punjab,0,0.5609756097560976
829801,2015,Chennai Super Kings,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
829803,2015,Kings XI Punjab,Royal Challengers Bengaluru,1,0.3,Royal Challengers Bengaluru,0,0.7
829805,2015,Mumbai Indians,Kolkata Knight Riders,1,0.6153846153846154,Mumbai Indians,1,0.6153846153846154
829807,2015,Sunrisers Hyderabad,Royal Challengers Bengaluru,0,0.3,Royal Challengers Bengaluru,1,0.7
829811,2015,Rajasthan Royals,Kolkata Knight Riders,1,0.6896551724137931,Rajasthan Royals,1,0.6896551724137931
829809,2015,Kings XI Punjab,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
829815,2015,Sunrisers Hyderabad,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
829817,2015,Mumbai Indians,Chennai Super Kings,1,0.918918918918919,Mumbai Indians,1,0.918918918918919
829819,2015,Royal Challengers Bengaluru,Rajasthan Royals,1,0.6428571428571429,Royal Challengers Bengaluru,1,0.6428571428571429
829821,2015,Royal Challengers Bengaluru,Chennai Super Kings,0,0.125,Chennai Super Kings,1,0.875
829823,2015,Mumbai Indians,Chennai Super Kings,1,0.7619047619047619,Mumbai Indians,1,0.7619047619047619
980901,2016,Mumbai Indians,Rising Pune Supergiant,0,0.07753454814369952,Rising Pune Supergiant,1,0.9224654518563005
980903,2016,Delhi Capitals,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
980905,2016,Kings XI Punjab,Gujarat Lions,0,0.15384615384615385,Gujarat Lions,1,0.8461538461538461
980907,2016,Royal Challengers Bengaluru,Sunrisers Hyderabad,1,0.26666666666666666,Sunrisers Hyderabad,0,0.7333333333333334
980909,2016,Kolkata Knight Riders,Mumbai Indians,0,0.9285714285714286,Kolkata Knight Riders,0,0.9285714285714286
980911,2016,Rising Pune Supergiant,Gujarat Lions,0,0.125,Gujarat Lions,1,0.875
980913,2016,Kings XI Punjab,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
980917,2016,Mumbai Indians,Gujarat Lions,0,0.3188405797101449,Gujarat Lions,1,0.6811594202898551
980915,2016,Sunrisers Hyderabad,Kolkata Knight Riders,0,0.2222222222222222,Kolkata Knight Riders,1,0.7777777777777778
980921,2016,Royal Challengers Bengaluru,Delhi Capitals,0,0.3,Delhi Capitals,1,0.7
980919,2016,Rising Pune Supergiant,Kings XI Punjab,0,0.125,Kings XI Punjab,1,0.875
980923,2016,Mumbai Indians,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
980925,2016,Kings XI Punjab,Kolkata Knight Riders,0,0.23076923076923078,Kolkata Knight Riders,1,0.7692307692307692
980927,2016,Royal Challengers Bengaluru,Mumbai Indians,0,0.2222222222222222,Mumbai Indians,1,0.7777777777777778
980929,2016,Gujarat Lions,Sunrisers Hyderabad,0,0.2222222222222222,Sunrisers Hyderabad,1,0.7777777777777778
980931,2016,Royal Challengers Bengaluru,Rising Pune Supergiant,1,0.6415094339622641,Royal Challengers Bengaluru,1,0.6415094339622641
980933,2016,Delhi Capitals,Mumbai Indians,1,0.5074626865671642,Delhi Capitals,1,0.5074626865671642
980935,2016,Kings XI Punjab,Sunrisers Hyderabad,0,0.26666666666666666,Sunrisers Hyderabad,1,0.7333333333333334
980937,2016,Royal Challengers Bengaluru,Gujarat Lions,0,0.3188405797101449,Gujarat Lions,1,0.6811594202898551
980939,2016,Rising Pune Supergiant,Kolkata Knight Riders,0,0.6415094339622641,Rising Pune Supergiant,0,0.6415094339622641
980941,2016,Mumbai Indians,Kings XI Punjab,1,0.43902439024390244,Kings XI Punjab,0,0.5609756097560976
980943,2016,Sunrisers Hyderabad,Rising Pune Supergiant,0,0.125,Rising Pune Supergiant,1,0.875
980945,2016,Gujarat Lions,Delhi Capitals,1,0.125,Delhi Capitals,0,0.875
980947,2016,Kolkata Knight Riders,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
980949,2016,Rising Pune Supergiant,Gujarat Lions,0,0.6153846153846154,Rising Pune Supergiant,0,0.6153846153846154
980951,2016,Delhi Capitals,Kolkata Knight Riders,1,0.8359375,Delhi Capitals,1,0.8359375
980953,2016,Sunrisers Hyderabad,Royal Challengers Bengaluru,1,0.8359375,Sunrisers Hyderabad,1,0.8359375
980955,2016,Kings XI Punjab,Gujarat Lions,1,0.918918918918919,Kings XI Punjab,1,0.918918918918919
980957,2016,Rising Pune Supergiant,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
980959,2016,Royal Challengers Bengaluru,Kolkata Knight Riders,0,0.125,Kolkata Knight Riders,1,0.875
980961,2016,Gujarat Lions,Delhi Capitals,0,0.23076923076923078,Delhi Capitals,1,0.7692307692307692
980963,2016,Kolkata Knight Riders,Kings XI Punjab,1,0.6896551724137931,Kolkata Knight Riders,1,0.6896551724137931
980965,2016,Delhi Capitals,Rising Pune Supergiant,0,0.125,Rising Pune Supergiant,1,0.875
980967,2016,Gujarat Lions,Sunrisers Hyderabad,0,0.23076923076923078,Sunrisers Hyderabad,1,0.7692307692307692
980969,2016,Rising Pune Supergiant,Royal Challengers Bengaluru,0,0.125,Royal Challengers Bengaluru,1,0.875
980971,2016,Kings XI Punjab,Delhi Capitals,1,0.3188405797101449,Delhi Capitals,0,0.6811594202898551
980973,2016,Sunrisers Hyderabad,Mumbai Indians,1,0.95,Sunrisers Hyderabad,1,0.95
980975,2016,Kolkata Knight Riders,Gujarat Lions,0,0.125,Gujarat Lions,1,0.875
980977,2016,Royal Challengers Bengaluru,Kings XI Punjab,1,0.8359375,Royal Challengers Bengaluru,1,0.8359375
980979,2016,Sunrisers Hyderabad,Rising Pune Supergiant,1,0.237341111627431,Rising Pune Supergiant,0,0.762658888372569
980981,2016,Royal Challengers Bengaluru,Mumbai Indians,0,0.2222222222222222,Mumbai Indians,1,0.7777777777777778
980983,2016,Sunrisers Hyderabad,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
980985,2016,Mumbai Indians,Kings XI Punjab,0,0.3,Kings XI Punjab,1,0.7
980989,2016,Rising Pune Supergiant,Kolkata Knight Riders,0,0.15384615384615385,Kolkata Knight Riders,1,0.8461538461538461
980987,2016,Royal Challengers Bengaluru,Gujarat Lions,1,0.918918918918919,Royal Challengers Bengaluru,1,0.918918918918919
980991,2016,Kings XI Punjab,Sunrisers Hyderabad,0,0.26666666666666666,Sunrisers Hyderabad,1,0.7333333333333334
980993,2016,Mumbai Indians,Delhi Capitals,1,0.918918918918919,Mumbai Indians,1,0.918918918918919
980995,2016,Kolkata Knight Riders,Royal Challengers Bengaluru,0,0.125,Royal Challengers Bengaluru,1,0.875
980997,2016,Delhi Capitals,Rising Pune Supergiant,0,0.125,Rising Pune Supergiant,1,0.875
980999,2016,Royal Challengers Bengaluru,Kings XI Punjab,1,0.95,Royal Challengers Bengaluru,1,0.95
981001,2016,Kolkata Knight Riders,Gujarat Lions,0,0.125,Gujarat Lions,1,0.875
981003,2016,Sunrisers Hyderabad,Delhi Capitals,0,0.125,Delhi Capitals,1,0.875
981005,2016,Kings XI Punjab,Rising Pune Supergiant,0,0.26666666666666666,Rising Pune Supergiant,1,0.7333333333333334
981007,2016,Mumbai Indians,Gujarat Lions,0,0.125,Gujarat Lions,1,0.875
981009,2016,Kolkata Knight Riders,Sunrisers Hyderabad,1,0.26666666666666666,Sunrisers Hyderabad,0,0.7333333333333334
981011,2016,Delhi Capitals,Royal Challengers Bengaluru,0,0.3,Royal Challengers Bengaluru,1,0.7
981013,2016,Gujarat Lions,Royal Challengers Bengaluru,0,0.6415094339622641,Gujarat Lions,0,0.6415094339622641
981015,2016,Sunrisers Hyderabad,Kolkata Knight Riders,1,0.6896551724137931,Sunrisers Hyderabad,1,0.6896551724137931
981017,2016,Gujarat Lions,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
981019,2016,Sunrisers Hyderabad,Royal Challengers Bengaluru,1,0.43902439024390244,Royal Challengers Bengaluru,0,0.5609756097560976
1082591,2017,Sunrisers Hyderabad,Royal Challengers Bengaluru,1,0.5074626865671642,Sunrisers Hyderabad,1,0.5074626865671642
1082592,2017,Mumbai Indians,Rising Pune Supergiant,0,0.125,Rising Pune Supergiant,1,0.875
1082593,2017,Gujarat Lions,Kolkata Knight Riders,0,0.26666666666666666,Kolkata Knight Riders,1,0.7333333333333334
1082594,2017,Rising Pune Supergiant,Kings XI Punjab,0,0.23076923076923078,Kings XI Punjab,1,0.7692307692307692
1082595,2017,Royal Challengers Bengaluru,Delhi Capitals,1,0.95,Royal Challengers Bengaluru,1,0.95
1082596,2017,Gujarat Lions,Sunrisers Hyderabad,0,0.125,Sunrisers Hyderabad,1,0.875
1082597,2017,Kolkata Knight Riders,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
1082598,2017,Royal Challengers Bengaluru,Kings XI Punjab,0,0.26666666666666666,Kings XI Punjab,1,0.7333333333333334
1082599,2017,Delhi Capitals,Rising Pune Supergiant,1,0.95,Delhi Capitals,1,0.95
1082600,2017,Sunrisers Hyderabad,Mumbai Indians,0,0.125,Mumbai Indians,1,0.875
1082601,2017,Kings XI Punjab,Kolkata Knight Riders,0,0.6896551724137931,Kings XI Punjab,0,0.6896551724137931
