file_id,date,venue,weather_hour,temperature,humidity,cloud_cover,wind_speed,precipitation
1254068,2021-04-18,"Wankhede Stadium, Mumbai",19,29.5,75,0,16.8,0.0
1254069,2021-04-19,"Wankhede Stadium, Mumbai",19,28.4,80,0,13.8,0.0
1254070,2021-04-20,"MA Chidambaram Stadium, Chennai",19,28.8,86,78,17.7,0.0
1254071,2021-04-21,"MA Chidambaram Stadium, Chennai",15,31.4,67,81,25.8,0.0
1254072,2021-04-21,"Wankhede Stadium, Mumbai",19,27.8,77,15,11.9,0.0
1254073,2021-04-22,"Wankhede Stadium, Mumbai",19,28.4,78,73,20.2,0.0
1254074,2021-04-23,"MA Chidambaram Stadium, Chennai",19,29.2,84,96,11.2,0.0
1254075,2021-04-24,"Wankhede Stadium, Mumbai",19,28.2,78,55,17.1,0.0
1254076,2021-04-25,"Wankhede Stadium, Mumbai",19,29.6,80,40,17.1,0.0
1254078,2021-04-26,"Narendra Modi Stadium, Ahmedabad",19,37.5,12,39,12.0,0.0
1254079,2021-04-27,"Narendra Modi Stadium, Ahmedabad",19,37.1,14,49,8.0,0.0
1254080,2021-04-28,"Arun Jaitley Stadium, Delhi",19,35.6,13,1,11.6,0.0
1254082,2021-04-29,"Narendra Modi Stadium, Ahmedabad",19,36.7,17,81,7.4,0.0
1254081,2021-04-29,"Arun Jaitley Stadium, Delhi",15,40.4,11,75,13.3,0.0
1254083,2021-04-30,"Narendra Modi Stadium, Ahmedabad",19,36.2,18,91,10.8,0.0
1254084,2021-05-01,"Arun Jaitley Stadium, Delhi",19,34.0,24,92,9.6,0.0
1254085,2021-05-02,"Arun Jaitley Stadium, Delhi",15,35.7,22,97,13.4,0.0
1254086,2021-05-02,"Narendra Modi Stadium, Ahmedabad",19,35.5,19,25,7.4,0.0
1254104,2021-09-19,Dubai International Cricket Stadium,19,34.9,52,9,23.7,0.0
1254087,2021-09-20,"Sheikh Zayed Stadium, Abu Dhabi",19,34.0,56,1,20.6,0.0
1254111,2021-09-21,Dubai International Cricket Stadium,19,33.1,71,2,20.8,0.0
1254105,2021-09-22,Dubai International Cricket Stadium,19,33.3,54,0,13.8,0.0
1254096,2021-09-23,"Sheikh Zayed Stadium, Abu Dhabi",19,33.5,52,0,16.9,0.0
1254113,2021-09-24,Sharjah Cricket Stadium,19,33.6,61,35,15.6,0.0
1254107,2021-09-25,Sharjah Cricket Stadium,19,33.0,63,0,17.2,0.0
1254097,2021-09-25,"Sheikh Zayed Stadium, Abu Dhabi",15,36.3,41,25,18.5,0.0
1254108,2021-09-26,Dubai International Cricket Stadium,19,33.7,61,2,22.1,0.0
1254098,2021-09-26,"Sheikh Zayed Stadium, Abu Dhabi",15,37.2,43,0,26.6,0.0
1254100,2021-09-27,Dubai International Cricket Stadium,19,32.8,57,30,17.1,0.0
1254099,2021-09-28,"Sheikh Zayed Stadium, Abu Dhabi",19,32.6,64,32,25.6,0.0
1254092,2021-09-28,Sharjah Cricket Stadium,15,34.9,56,0,21.0,0.0
1254103,2021-09-29,Dubai International Cricket Stadium,19,32.8,63,44,18.4,0.0
1254091,2021-09-30,Sharjah Cricket Stadium,19,32.3,69,23,17.8,0.0
1254102,2021-10-01,Dubai International Cricket Stadium,19,32.2,74,0,19.2,0.0
1254089,2021-10-02,"Sheikh Zayed Stadium, Abu Dhabi",15,36.8,43,94,19.2,0.0
1254112,2021-10-02,Sharjah Cricket Stadium,19,32.5,72,58,13.7,0.0
1254090,2021-10-03,Sharjah Cricket Stadium,15,37.0,35,100,20.9,0.0
1254109,2021-10-03,Dubai International Cricket Stadium,19,33.2,46,98,28.6,0.0
1254110,2021-10-04,Dubai International Cricket Stadium,19,32.4,60,100,10.8,0.0
1254093,2021-10-05,Sharjah Cricket Stadium,19,32.3,68,5,16.9,0.0
1254095,2021-10-06,"Sheikh Zayed Stadium, Abu Dhabi",19,33.0,57,0,21.1,0.0
1254094,2021-10-07,Dubai International Cricket Stadium,15,36.2,41,0,19.9,0.0
1254106,2021-10-07,Sharjah Cricket Stadium,19,32.3,61,0,18.9,0.0
1254101,2021-10-08,Dubai International Cricket Stadium,19,32.2,70,0,16.3,0.0
1254088,2021-10-08,"Sheikh Zayed Stadium, Abu Dhabi",15,35.1,50,0,21.4,0.0
1254114,2021-10-10,Dubai International Cricket Stadium,19,33.0,55,0,15.6,0.0
1254115,2021-10-11,Sharjah Cricket Stadium,19,32.7,59,0,19.3,0.0
1254116,2021-10-13,Sharjah Cricket Stadium,19,32.3,52,0,11.7,0.0
1254117,2021-10-15,Dubai International Cricket Stadium,19,31.2,67,0,13.6,0.0
1304047,2022-03-26,"Wankhede Stadium, Mumbai",19,26.8,84,20,12.6,0.0
1304049,2022-03-27,"DY Patil Stadium, Mumbai",19,28.1,70,46,6.6,0.0
1304048,2022-03-27,"Brabourne Stadium, Mumbai",15,30.6,59,26,23.8,0.0
1304050,2022-03-28,"Wankhede Stadium, Mumbai",19,27.4,83,2,16.1,0.0
1304051,2022-03-29,"MCA Stadium, Pune",19,31.6,25,0,19.3,0.0
1304052,2022-03-30,"DY Patil Stadium, Mumbai",19,28.5,61,0,7.0,0.0
1304053,2022-03-31,"Brabourne Stadium, Mumbai",19,26.6,80,0,9.5,0.0
1304054,2022-04-01,"Wankhede Stadium, Mumbai",19,26.8,87,0,16.1,0.0
1304055,2022-04-02,"DY Patil Stadium, Mumbai",15,32.7,46,95,18.4,0.0
1304056,2022-04-02,"MCA Stadium, Pune",19,28.1,54,0,16.3,0.0
1304057,2022-04-03,"Brabourne Stadium, Mumbai",19,27.7,77,11,16.7,0.0
1304058,2022-04-04,"DY Patil Stadium, Mumbai",19,27.8,84,2,10.8,0.0
1304059,2022-04-05,"Wankhede Stadium, Mumbai",19,27.9,84,9,14.1,0.0
1304060,2022-04-06,"MCA Stadium, Pune",19,28.4,63,16,18.3,0.0
1304061,2022-04-07,"DY Patil Stadium, Mumbai",19,28.4,81,17,10.2,0.0
1304062,2022-04-08,"Brabourne Stadium, Mumbai",19,28.0,88,4,9.1,0.0
1304063,2022-04-09,"DY Patil Stadium, Mumbai",15,33.3,52,97,18.4,0.0
1304064,2022-04-09,"MCA Stadium, Pune",19,28.4,58,12,17.6,0.0
1304066,2022-04-10,"Wankhede Stadium, Mumbai",19,28.3,75,95,15.1,0.0
1304065,2022-04-10,"Brabourne Stadium, Mumbai",15,31.4,55,16,16.6,0.0
1304067,2022-04-11,"DY Patil Stadium, Mumbai",19,28.6,72,20,9.7,0.0
1304068,2022-04-12,"DY Patil Stadium, Mumbai",19,30.1,58,3,12.1,0.0
1304069,2022-04-13,"MCA Stadium, Pune",19,32.2,32,100,15.1,0.0
1304070,2022-04-14,"DY Patil Stadium, Mumbai",19,28.5,80,1,12.8,0.0
1304071,2022-04-15,"Brabourne Stadium, Mumbai",19,27.9,75,0,11.2,0.0
1304072,2022-04-16,"Brabourne Stadium, Mumbai",15,30.5,62,0,21.0,0.0
1304073,2022-04-16,"Wankhede Stadium, Mumbai",19,27.6,82,0,12.2,0.0
1304074,2022-04-17,"DY Patil Stadium, Mumbai",15,33.7,42,1,18.7,0.0
1304075,2022-04-17,"MCA Stadium, Pune",19,28.6,45,0,18.6,0.0
1304076,2022-04-18,"Brabourne Stadium, Mumbai",19,28.2,76,5,16.8,0.0
1304077,2022-04-19,"DY Patil Stadium, Mumbai",19,28.2,73,71,11.6,0.0
1304078,2022-04-20,"Brabourne Stadium, Mumbai",19,30.2,70,13,22.6,0.0
1304079,2022-04-21,"DY Patil Stadium, Mumbai",19,33.3,36,33,6.7,0.0
1304080,2022-04-22,"Wankhede Stadium, Mumbai",19,31.2,59,0,25.1,0.0
1304082,2022-04-23,"Brabourne Stadium, Mumbai",19,30.1,80,3,9.4,0.0
1304081,2022-04-23,"DY Patil Stadium, Mumbai",15,37.6,33,7,19.6,0.0
1304083,2022-04-24,"Wankhede Stadium, Mumbai",19,29.2,80,0,15.1,0.0
1304084,2022-04-25,"Wankhede Stadium, Mumbai",19,31.5,49,0,21.4,0.0
1304085,2022-04-26,"MCA Stadium, Pune",19,32.0,33,7,19.3,0.0
1304086,2022-04-27,"Wankhede Stadium, Mumbai",19,32.0,50,0,28.0,0.0
1304087,2022-04-28,"Wankhede Stadium, Mumbai",19,29.7,82,0,14.2,0.0
1304088,2022-04-29,"MCA Stadium, Pune",19,32.2,40,8,19.7,0.0
1304089,2022-04-30,"Brabourne Stadium, Mumbai",15,31.6,66,0,20.8,0.0
1304090,2022-04-30,"DY Patil Stadium, Mumbai",19,29.0,77,0,10.6,0.0
1304091,2022-05-01,"Wankhede Stadium, Mumbai",15,31.6,68,0,16.0,0.0
1304092,2022-05-01,"MCA Stadium, Pune",19,29.8,46,2,16.8,0.0
1304093,2022-05-02,"Wankhede Stadium, Mumbai",19,29.7,76,25,10.5,0.0
1304094,2022-05-03,"DY Patil Stadium, Mumbai",19,29.7,74,3,9.8,0.0
1304095,2022-05-04,"MCA Stadium, Pune",19,29.9,50,0,16.9,0.0
1304096,2022-05-05,"Brabourne Stadium, Mumbai",19,28.5,85,18,23.8,0.0
1304097,2022-05-06,"Brabourne Stadium, Mumbai",19,28.8,79,7,17.2,0.0
1304099,2022-05-07,"MCA Stadium, Pune",19,29.1,63,8,18.7,0.0
1304098,2022-05-07,"Wankhede Stadium, Mumbai",15,32.0,63,7,21.7,0.0
1304100,2022-05-08,"Wankhede Stadium, Mumbai",15,32.3,62,5,23.8,0.0
1304101,2022-05-08,"DY Patil Stadium, Mumbai",19,30.0,76,100,11.8,0.0
1304102,2022-05-09,"DY Patil Stadium, Mumbai",19,29.3,78,79,13.6,0.0
1304103,2022-05-10,"MCA Stadium, Pune",19,27.0,72,100,19.9,0.0
1304104,2022-05-11,"DY Patil Stadium, Mumbai",19,30.0,73,100,15.9,0.0
1304105,2022-05-12,"Wankhede Stadium, Mumbai",19,29.4,76,100,13.0,0.0
1304106,2022-05-13,"Brabourne Stadium, Mumbai",19,29.5,74,22,15.3,0.0
1304107,2022-05-14,"MCA Stadium, Pune",19,28.6,52,15,15.6,0.0
1304109,2022-05-15,"Brabourne Stadium, Mumbai",19,29.1,78,2,18.2,0.0
1304108,2022-05-15,"Wankhede Stadium, Mumbai",15,31.4,66,3,19.4,0.0
1304110,2022-05-16,"DY Patil Stadium, Mumbai",19,29.2,76,0,12.2,0.0
1304111,2022-05-17,"Wankhede Stadium, Mumbai",19,29.1,79,7,14.2,0.0
1304112,2022-05-18,"DY Patil Stadium, Mumbai",19,29.2,75,100,14.8,0.0
1304113,2022-05-19,"Wankhede Stadium, Mumbai",19,29.2,75,100,17.5,0.0
1304114,2022-05-20,"Brabourne Stadium, Mumbai",19,28.9,70,99,14.7,0.0
1304115,2022-05-21,"Wankhede Stadium, Mumbai",19,29.8,67,48,17.2,0.0
1304116,2022-05-22,"Wankhede Stadium, Mumbai",19,29.8,70,59,21.6,0.0
1312197,2022-05-24,"Eden Gardens, Kolkata",19,27.5,84,24,4.3,0.0
1312198,2022-05-25,"Eden Gardens, Kolkata",19,27.4,78,100,8.4,0.4
1312199,2022-05-27,"Narendra Modi Stadium, Ahmedabad",19,35.7,28,0,25.7,0.0
1312200,2022-05-29,"Narendra Modi Stadium, Ahmedabad",19,35.3,33,0,22.9,0.0
1359475,2023-03-31,"Narendra Modi Stadium, Ahmedabad",19,30.0,29,26,11.3,0.0
1359476,2023-04-01,"PCA Stadium, Mohali",15,21.1,69,95,6.8,1.6
1359477,2023-04-01,"Ekana Stadium, Lucknow",19,22.3,65,4,5.7,0.0
1359478,2023-04-02,"Rajiv Gandhi Intl Stadium, Hyderabad",15,33.5,25,22,10.3,0.0
1359479,2023-04-02,"M Chinnaswamy Stadium, Bengaluru",19,26.8,39,20,4.0,0.0
1359480,2023-04-03,"MA Chidambaram Stadium, Chennai",19,28.0,84,44,15.2,0.0
1359481,2023-04-04,"Arun Jaitley Stadium, Delhi",19,23.1,59,0,11.2,0.0
1359482,2023-04-05,"Barsapara Cricket Stadium, Guwahati",19,22.2,90,0,5.6,0.0
1359483,2023-04-06,"Eden Gardens, Kolkata",19,28.8,42,27,9.5,0.0
1359484,2023-04-07,"Ekana Stadium, Lucknow",19,26.5,25,0,8.0,0.0
1359485,2023-04-08,"Barsapara Cricket Stadium, Guwahati",15,30.1,51,1,9.5,0.0
1359486,2023-04-08,"Wankhede Stadium, Mumbai",19,29.1,69,16,10.7,0.0
1359487,2023-04-09,"Narendra Modi Stadium, Ahmedabad",15,38.6,16,2,6.1,0.0
1359488,2023-04-09,"Rajiv Gandhi Intl Stadium, Hyderabad",19,27.7,39,12,8.6,0.0
1359489,2023-04-10,"M Chinnaswamy Stadium, Bengaluru",19,27.2,38,22,17.7,0.0
1359490,2023-04-11,"Arun Jaitley Stadium, Delhi",19,30.5,21,39,14.1,0.0
1359491,2023-04-12,"MA Chidambaram Stadium, Chennai",19,28.0,84,0,12.2,0.0
1359492,2023-04-13,"PCA Stadium, Mohali",19,27.8,33,7,7.1,0.0
1359493,2023-04-14,"Eden Gardens, Kolkata",19,32.5,46,1,10.1,0.0
1359494,2023-04-15,"M Chinnaswamy Stadium, Bengaluru",15,33.2,20,92,18.8,0.0
1359495,2023-04-15,"Ekana Stadium, Lucknow",19,34.3,16,100,7.8,0.0
1359496,2023-04-16,"Wankhede Stadium, Mumbai",15,31.7,54,0,25.6,0.0
1359497,2023-04-16,"Narendra Modi Stadium, Ahmedabad",19,34.8,16,83,10.8,0.0
1359498,2023-04-17,"M Chinnaswamy Stadium, Bengaluru",19,28.6,24,4,14.3,0.0
1359499,2023-04-18,"Rajiv Gandhi Intl Stadium, Hyderabad",19,31.2,24,15,8.0,0.0
1359500,2023-04-19,"Sawai Mansingh Stadium, Jaipur",19,32.2,20,97,16.0,0.0
1359501,2023-04-20,"PCA Stadium, Mohali",15,30.0,32,56,11.1,0.0
1359502,2023-04-20,"Arun Jaitley Stadium, Delhi",19,28.4,41,100,11.6,0.0
1359503,2023-04-21,"MA Chidambaram Stadium, Chennai",19,29.8,85,11,15.6,0.0
1359504,2023-04-22,"Ekana Stadium, Lucknow",15,36.3,14,26,16.7,0.0
1359505,2023-04-22,"Wankhede Stadium, Mumbai",19,27.5,78,0,16.3,0.0
1359507,2023-04-23,"Eden Gardens, Kolkata",19,26.9,73,11,5.7,0.0
1359506,2023-04-23,"M Chinnaswamy Stadium, Bengaluru",15,33.3,28,54,5.4,0.0
1359508,2023-04-24,"Rajiv Gandhi Intl Stadium, Hyderabad",19,29.8,43,18,15.1,0.0
1359509,2023-04-25,"Narendra Modi Stadium, Ahmedabad",19,34.5,11,94,8.1,0.0
1359510,2023-04-26,"M Chinnaswamy Stadium, Bengaluru",19,27.2,51,94,2.8,0.0
1359511,2023-04-27,"Sawai Mansingh Stadium, Jaipur",19,28.3,24,82,7.5,0.0
1359512,2023-04-28,"PCA Stadium, Mohali",19,26.4,44,81,5.8,0.0
1359513,2023-04-29,"Eden Gardens, Kolkata",15,29.2,71,53,8.1,0.0
1359514,2023-04-29,"Arun Jaitley Stadium, Delhi",19,26.4,54,62,5.2,0.0
1359515,2023-04-30,"MA Chidambaram Stadium, Chennai",15,30.0,75,52,17.5,0.0
1359516,2023-04-30,"Wankhede Stadium, Mumbai",19,28.4,68,0,13.9,0.0
1359517,2023-05-01,"Ekana Stadium, Lucknow",19,22.5,77,100,15.7,0.0
1359518,2023-05-02,"Narendra Modi Stadium, Ahmedabad",19,29.7,48,65,8.1,0.0
1359520,2023-05-03,"PCA Stadium, Mohali",19,22.2,69,16,3.0,0.0
1359521,2023-05-04,"Rajiv Gandhi Intl Stadium, Hyderabad",19,26.2,73,20,7.0,0.0
1359522,2023-05-05,"Sawai Mansingh Stadium, Jaipur",19,29.1,36,21,9.3,0.0
1359523,2023-05-06,"MA Chidambaram Stadium, Chennai",15,28.0,82,32,5.6,0.0
1359524,2023-05-06,"Arun Jaitley Stadium, Delhi",19,25.8,64,1,12.7,0.0
1359526,2023-05-07,"Sawai Mansingh Stadium, Jaipur",19,31.2,20,82,6.4,0.0
1359525,2023-05-07,"Narendra Modi Stadium, Ahmedabad",15,40.1,21,29,10.9,0.0
1359527,2023-05-08,"Eden Gardens, Kolkata",19,30.5,67,3,10.6,0.0
1359528,2023-05-09,"Wankhede Stadium, Mumbai",19,29.3,81,23,17.8,0.0
1359529,2023-05-10,"MA Chidambaram Stadium, Chennai",19,29.2,80,100,11.2,0.0
1359530,2023-05-11,"Eden Gardens, Kolkata",19,31.3,66,88,14.8,0.0
1359531,2023-05-12,"Wankhede Stadium, Mumbai",19,29.6,83,0,15.4,0.0
1359532,2023-05-13,"Rajiv Gandhi Intl Stadium, Hyderabad",15,38.0,19,100,12.3,0.0
1359533,2023-05-13,"Arun Jaitley Stadium, Delhi",19,35.4,19,5,10.2,0.0
1359534,2023-05-14,"Sawai Mansingh Stadium, Jaipur",15,41.8,9,20,15.9,0.0
1359535,2023-05-14,"MA Chidambaram Stadium, Chennai",19,31.0,78,100,13.2,0.0
1359536,2023-05-15,"Narendra Modi Stadium, Ahmedabad",19,35.8,33,0,16.4,0.0
1359537,2023-05-16,"Ekana Stadium, Lucknow",19,33.8,23,5,7.8,0.0
1359538,2023-05-17,"HPCA Stadium, Dharamsala",19,21.3,68,6,4.8,0.0
1359539,2023-05-18,"Rajiv Gandhi Intl Stadium, Hyderabad",19,29.8,49,23,7.4,0.0
1359540,2023-05-19,"HPCA Stadium, Dharamsala",19,19.8,70,8,4.8,0.0
1359541,2023-05-20,"Arun Jaitley Stadium, Delhi",15,40.1,13,1,26.2,0.0
1359542,2023-05-20,"Eden Gardens, Kolkata",19,30.2,73,2,19.9,0.0
1359543,2023-05-21,"Wankhede Stadium, Mumbai",15,31.9,61,1,21.7,0.0
1359544,2023-05-21,"M Chinnaswamy Stadium, Bengaluru",19,22.5,87,100,13.1,0.1
1370350,2023-05-23,"MA Chidambaram Stadium, Chennai",19,29.6,88,18,18.9,0.0
1370351,2023-05-24,"MA Chidambaram Stadium, Chennai",19,30.1,84,74,15.9,0.0
1370352,2023-05-26,"Narendra Modi Stadium, Ahmedabad",19,34.5,40,7,26.9,0.0
1370353,2023-05-29,"Narendra Modi Stadium, Ahmedabad",19,29.3,63,93,3.8,0.0
1422119,2024-03-22,"MA Chidambaram Stadium, Chennai",19,27.9,76,0,12.0,0.0
1422120,2024-03-23,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",15,30.0,22,57,23.3,0.0
1422121,2024-03-23,"Eden Gardens, Kolkata",19,23.5,84,0,9.4,0.0
1422122,2024-03-24,"Sawai Mansingh Stadium, Jaipur",15,34.5,18,100,1.3,0.0
1422123,2024-03-24,"Narendra Modi Stadium, Ahmedabad",19,31.4,23,29,8.2,0.0
1422124,2024-03-25,"M Chinnaswamy Stadium, Bengaluru",19,29.1,28,14,14.4,0.0
1422125,2024-03-26,"MA Chidambaram Stadium, Chennai",19,27.6,73,0,10.7,0.0
1422126,2024-03-27,"Rajiv Gandhi Intl Stadium, Hyderabad",19,30.1,29,0,12.9,0.0
1422127,2024-03-28,"Sawai Mansingh Stadium, Jaipur",19,32.8,20,87,6.8,0.0
1422128,2024-03-29,"M Chinnaswamy Stadium, Bengaluru",19,29.5,29,2,12.9,0.0
1422129,2024-03-30,"Ekana Stadium, Lucknow",19,26.1,59,3,14.6,0.0
1422131,2024-03-31,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",19,27.5,80,3,11.2,0.0
1422130,2024-03-31,"Narendra Modi Stadium, Ahmedabad",15,36.8,11,0,11.6,0.0
1422132,2024-04-01,"Wankhede Stadium, Mumbai",19,26.9,73,0,14.5,0.0
1422133,2024-04-02,"M Chinnaswamy Stadium, Bengaluru",19,30.8,20,72,13.2,0.0
1422134,2024-04-03,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",19,28.5,80,6,11.1,0.0
1422135,2024-04-04,"Narendra Modi Stadium, Ahmedabad",19,32.8,24,96,12.4,0.0
1422136,2024-04-05,"Rajiv Gandhi Intl Stadium, Hyderabad",19,33.3,26,99,9.4,0.0
1422137,2024-04-06,"Sawai Mansingh Stadium, Jaipur",19,28.4,20,12,7.6,0.0
1422138,2024-04-07,"Wankhede Stadium, Mumbai",15,34.9,14,0,26.5,0.0
1422139,2024-04-07,"Ekana Stadium, Lucknow",19,29.0,15,0,8.9,0.0
1426260,2024-04-08,"MA Chidambaram Stadium, Chennai",19,29.0,80,0,14.9,0.0
1426261,2024-04-09,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",19,26.0,24,98,10.7,0.0
1426262,2024-04-10,"Sawai Mansingh Stadium, Jaipur",19,29.1,26,52,6.0,0.1
1426263,2024-04-11,"Wankhede Stadium, Mumbai",19,27.5,74,99,15.5,0.0
1426264,2024-04-12,"Ekana Stadium, Lucknow",19,31.1,25,46,7.6,0.0
1426265,2024-04-13,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",19,25.6,46,100,9.1,0.0
1426267,2024-04-14,"Wankhede Stadium, Mumbai",19,27.5,85,1,22.4,0.0
1426266,2024-04-14,"Eden Gardens, Kolkata",15,35.2,35,33,5.2,0.0
1426268,2024-04-15,"M Chinnaswamy Stadium, Bengaluru",19,29.5,36,89,15.9,0.0
1426269,2024-04-16,"Eden Gardens, Kolkata",19,31.5,58,40,13.8,0.0
1426270,2024-04-17,"Narendra Modi Stadium, Ahmedabad",19,37.8,18,11,16.1,0.0
1426271,2024-04-18,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",19,25.7,42,9,8.6,0.0
1426272,2024-04-19,"Ekana Stadium, Lucknow",19,32.8,22,0,8.3,0.0
1426273,2024-04-20,"Arun Jaitley Stadium, Delhi",19,32.3,22,2,17.4,0.0
1426274,2024-04-21,"Eden Gardens, Kolkata",15,39.9,28,35,13.5,0.0
1426275,2024-04-21,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",19,26.1,33,1,8.4,0.0
1426276,2024-04-22,"Sawai Mansingh Stadium, Jaipur",19,31.4,20,11,5.4,0.0
1426277,2024-04-23,"MA Chidambaram Stadium, Chennai",19,29.9,71,0,14.5,0.0
1426278,2024-04-24,"Arun Jaitley Stadium, Delhi",19,32.1,18,0,14.9,0.0
1426279,2024-04-25,"Rajiv Gandhi Intl Stadium, Hyderabad",19,32.6,19,1,9.4,0.0
1426280,2024-04-26,"Eden Gardens, Kolkata",19,31.9,73,0,12.8,0.0
1426281,2024-04-27,"Arun Jaitley Stadium, Delhi",15,37.9,14,3,18.2,0.0
1426282,2024-04-27,"Ekana Stadium, Lucknow",19,34.0,20,81,9.6,0.0
1426283,2024-04-28,"Narendra Modi Stadium, Ahmedabad",15,40.5,10,55,15.6,0.0
1426284,2024-04-28,"MA Chidambaram Stadium, Chennai",19,30.1,79,50,18.7,0.0
1426285,2024-04-29,"Eden Gardens, Kolkata",19,32.6,60,1,20.7,0.0
1426286,2024-04-30,"Ekana Stadium, Lucknow",19,33.0,15,0,12.6,0.0
1426287,2024-05-01,"MA Chidambaram Stadium, Chennai",19,30.9,88,100,18.7,0.0
1426288,2024-05-02,"Rajiv Gandhi Intl Stadium, Hyderabad",19,33.8,20,0,10.8,0.0
1426289,2024-05-03,"Wankhede Stadium, Mumbai",19,28.1,80,0,17.9,0.0
1426290,2024-05-04,"M Chinnaswamy Stadium, Bengaluru",19,29.8,45,100,15.5,0.0
1426291,2024-05-05,"HPCA Stadium, Dharamsala",15,28.0,25,0,12.1,0.0
1426292,2024-05-05,"Ekana Stadium, Lucknow",19,35.8,17,0,10.9,0.0
1426293,2024-05-06,"Wankhede Stadium, Mumbai",19,28.1,83,7,13.7,0.0
1426294,2024-05-07,"Arun Jaitley Stadium, Delhi",19,35.8,19,4,10.0,0.0
1426295,2024-05-08,"Rajiv Gandhi Intl Stadium, Hyderabad",19,30.9,47,100,10.2,0.0
1426296,2024-05-09,"HPCA Stadium, Dharamsala",19,24.5,43,0,4.2,0.0
1426297,2024-05-10,"Narendra Modi Stadium, Ahmedabad",19,38.7,24,15,13.1,0.0
1426298,2024-05-11,"Eden Gardens, Kolkata",19,26.4,85,12,11.9,0.0
1426299,2024-05-12,"MA Chidambaram Stadium, Chennai",15,32.5,68,17,18.6,0.0
1426300,2024-05-12,"M Chinnaswamy Stadium, Bengaluru",19,26.1,70,100,10.9,0.1
1426302,2024-05-14,"Arun Jaitley Stadium, Delhi",19,33.5,19,0,9.3,0.0
1426303,2024-05-15,"Barsapara Cricket Stadium, Guwahati",19,28.3,79,18,5.5,0.0
1426305,2024-05-17,"Wankhede Stadium, Mumbai",19,30.1,75,27,12.9,0.0
1426306,2024-05-18,"M Chinnaswamy Stadium, Bengaluru",19,24.8,78,100,3.5,0.0
1426307,2024-05-19,"Rajiv Gandhi Intl Stadium, Hyderabad",19,26.0,88,100,3.4,0.1
1426309,2024-05-21,"Narendra Modi Stadium, Ahmedabad",19,38.2,20,1,7.4,0.0
1426310,2024-05-22,"Narendra Modi Stadium, Ahmedabad",19,39.2,16,0,9.0,0.0
1426311,2024-05-24,"MA Chidambaram Stadium, Chennai",19,32.0,73,100,20.7,0.0
1426312,2024-05-26,"MA Chidambaram Stadium, Chennai",19,34.0,52,100,14.4,0.0
1473438,2025-03-22,"Eden Gardens, Kolkata",19,23.5,76,77,4.7,0.0
1473439,2025-03-23,"Rajiv Gandhi Intl Stadium, Hyderabad",15,32.6,42,26,1.4,0.0
1473440,2025-03-23,"MA Chidambaram Stadium, Chennai",19,29.3,74,38,14.5,0.0
1473441,2025-03-24,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",19,27.6,76,3,8.9,0.0
1473442,2025-03-25,"Narendra Modi Stadium, Ahmedabad",19,32.3,20,0,7.9,0.0
1473443,2025-03-26,"Barsapara Cricket Stadium, Guwahati",19,25.8,75,1,1.0,0.0
1473444,2025-03-27,"Rajiv Gandhi Intl Stadium, Hyderabad",19,31.9,28,0,7.2,0.0
1473445,2025-03-28,"MA Chidambaram Stadium, Chennai",19,29.3,80,99,13.8,0.0
1473446,2025-03-29,"Narendra Modi Stadium, Ahmedabad",19,29.2,9,0,8.3,0.0
1473448,2025-03-30,"Barsapara Cricket Stadium, Guwahati",19,26.3,73,55,2.3,0.0
1473447,2025-03-30,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",15,33.8,51,3,13.1,0.0
1473449,2025-03-31,"Wankhede Stadium, Mumbai",19,31.3,41,47,12.3,0.0
1473450,2025-04-01,"Ekana Stadium, Lucknow",19,30.1,13,54,6.5,0.0
1473451,2025-04-02,"M Chinnaswamy Stadium, Bengaluru",19,28.4,41,21,12.5,0.0
1473452,2025-04-03,"Eden Gardens, Kolkata",19,31.6,59,3,8.6,0.0
1473453,2025-04-04,"Ekana Stadium, Lucknow",19,32.0,14,0,10.2,0.0
1473454,2025-04-05,"MA Chidambaram Stadium, Chennai",15,31.0,64,88,12.8,0.0
1473455,2025-04-05,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",19,28.1,22,0,12.0,0.0
1473457,2025-04-06,"Rajiv Gandhi Intl Stadium, Hyderabad",19,28.2,55,4,5.1,0.0
1473458,2025-04-07,"Wankhede Stadium, Mumbai",19,31.7,43,2,19.3,0.0
1473456,2025-04-08,"Eden Gardens, Kolkata",15,29.9,61,48,2.4,0.0
1473459,2025-04-08,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",19,31.1,22,91,5.9,0.0
1473460,2025-04-09,"Narendra Modi Stadium, Ahmedabad",19,35.2,14,89,9.0,0.0
1473461,2025-04-10,"M Chinnaswamy Stadium, Bengaluru",19,29.4,36,100,5.9,0.0
